set,clock,dbm,rssi,attack
1628,20809.05,20,34,0
1628,20810.31,22,32,0
1628,20811.67,23,33,0
1628,20813.94,24,30,0
1629,20815.88,14,36,0
1629,20818.50,17,35,0
1629,20820.08,20,30,0
1629,20823.05,22,34,0
1629,20825.93,23,34,0
1629,20828.79,24,28,0
1630,20829.86,14,40,0
1630,20831.75,17,35,0
1630,20834.18,20,32,0
1630,20835.95,22,34,0
1630,20837.12,23,33,0
1630,20838.25,24,28,0
1631,20840.44,14,37,0
1631,20842.18,17,36,0
1631,20844.88,20,33,0
1631,20847.18,22,33,0
1631,20849.22,23,35,0
1631,20850.74,24,27,0
1632,20852.96,14,40,0
1632,20855.10,17,35,0
1632,20857.34,20,34,0
1632,20859.49,22,33,0
1632,20862.40,23,34,0
1632,20865.37,24,28,0
1633,20866.86,14,37,0
1633,20868.91,17,35,0
1633,20871.37,20,32,0
1633,20872.39,22,34,0
1633,20875.16,23,34,0
1633,20877.15,24,30,0
1634,20879.68,14,37,0
1634,20881.93,17,36,0
1634,20884.07,20,29,0
1634,20886.40,22,34,0
1634,20887.48,23,32,0
1634,20890.41,24,28,0
1635,20893.04,14,38,0
1635,20894.23,17,34,0
1635,20896.58,20,32,0
1635,20899.52,22,32,0
1635,20901.08,23,35,0
1635,20902.81,24,28,0
1636,20905.37,14,39,0
1636,20907.87,17,34,0
1636,20909.41,20,34,0
1636,20912.41,22,34,0
1636,20914.27,23,33,0
1636,20916.60,24,27,0
1637,20919.21,14,40,0
1637,20922.10,17,38,0
1637,20924.54,20,32,0
1637,20926.38,22,34,0
1637,20927.65,23,34,0
1637,20929.81,24,28,0
1638,20931.19,14,38,0
1638,20932.71,17,35,0
1638,20934.07,20,33,0
1638,20936.31,22,32,0
1638,20939.01,23,34,0
1638,20940.10,24,28,0
1639,20941.98,14,39,0
1639,20943.43,17,34,0
1639,20944.73,20,34,0
1639,20947.61,22,34,0
1639,20948.88,23,34,0
1639,20951.59,24,30,0
1640,20954.02,14,39,0
1640,20955.74,17,34,0
1640,20958.28,20,31,0
1640,20959.95,22,32,0
1640,20961.37,23,34,0
1640,20963.54,24,28,0
1641,20965.84,14,41,0
1641,20968.30,17,35,0
1641,20970.98,20,33,0
1641,20972.11,22,34,0
1641,20974.31,23,34,0
1641,20976.68,24,30,0
1642,20977.76,14,41,0
1642,20979.70,17,34,0
1642,20982.03,20,31,0
1642,20984.62,22,33,0
1642,20986.97,23,34,0
1642,20988.58,24,28,0
1643,20990.84,14,39,0
1643,20993.03,17,34,0
1643,20995.03,20,32,0
1643,20996.76,22,34,0
1643,20999.08,23,32,0
1643,21001.68,24,28,0
1644,21003.56,14,39,0
1644,21004.81,17,35,0
1644,21006.59,20,34,0
1644,21009.27,22,32,0
1644,21010.68,23,34,0
1644,21013.43,24,29,0
1645,21015.41,14,37,0
1645,21016.93,17,36,0
1645,21018.92,20,31,0
1645,21020.16,22,33,0
1645,21022.28,23,34,0
1645,21024.71,24,31,0
1646,21027.57,14,39,0
1646,21029.18,17,35,0
1646,21030.81,20,33,0
1646,21033.43,22,34,0
1646,21035.42,23,32,0
1646,21038.23,24,28,0
1647,21039.50,14,37,0
1647,21042.15,17,34,0
1647,21045.06,20,32,0
1647,21047.80,22,29,0
1647,21049.77,23,34,0
1647,21050.88,24,36,0
1648,21053.16,14,39,0
1648,21054.79,17,34,0
1648,21056.64,20,31,0
1648,21057.65,22,33,0
1648,21059.48,23,33,0
1648,21061.69,24,30,0
1649,21063.98,14,42,0
1649,21065.69,17,34,0
1649,21066.76,20,33,0
1649,21068.21,22,34,0
1649,21070.98,23,34,0
1649,21073.87,24,29,0
1650,21075.83,14,39,0
1650,21078.11,17,36,0
1650,21080.31,20,32,0
1650,21083.17,22,33,0
1650,21085.43,23,35,0
1650,21086.82,24,30,0
1651,21089.39,14,39,0
1651,21092.12,17,34,0
1651,21094.35,20,31,0
1651,21096.94,22,33,0
1651,21099.70,23,32,0
1651,21101.88,24,29,0
1652,21104.00,14,38,0
1652,21106.72,17,34,0
1652,21107.83,20,35,0
1652,21110.01,22,34,0
1652,21111.90,23,35,0
1652,21113.35,24,31,0
1653,21115.47,14,41,0
1653,21117.01,17,38,0
1653,21119.15,20,32,0
1653,21121.65,22,33,0
1653,21124.15,23,35,0
1653,21126.53,24,28,0
1654,21129.08,14,37,0
1654,21130.24,17,36,0
1654,21132.42,20,31,0
1654,21135.15,22,35,0
1654,21137.72,23,32,0
1654,21140.07,24,29,0
1655,21142.87,14,37,0
1655,21144.47,17,34,0
1655,21146.72,20,31,0
1655,21148.51,22,37,0
1655,21151.22,23,30,0
1655,21152.56,24,29,0
1656,21155.38,14,39,0
1656,21157.10,17,36,0
1656,21159.21,20,30,0
1656,21161.29,22,32,0
1656,21162.39,23,35,0
1656,21164.95,24,29,0
1657,21167.05,14,40,0
1657,21169.16,17,38,0
1657,21171.94,20,35,0
1657,21174.43,22,32,0
1657,21175.97,23,34,0
1657,21178.91,24,31,0
1658,21181.01,14,38,0
1658,21182.40,17,36,0
1658,21183.85,20,32,0
1658,21185.24,22,33,0
1658,21186.89,23,34,0
1658,21189.00,24,32,0
1659,21191.39,14,40,0
1659,21193.88,17,36,0
1659,21195.00,20,34,0
1659,21197.88,22,33,0
1659,21199.80,23,33,0
1659,21200.82,24,31,0
1660,21203.52,14,42,0
1660,21204.79,17,36,0
1660,21207.18,20,33,0
1660,21208.47,22,34,0
1660,21210.97,23,33,0
1660,21212.75,24,32,0
1661,21215.27,14,37,0
1661,21216.36,17,34,0
1661,21218.86,20,31,0
1661,21220.15,22,34,0
1661,21222.63,23,35,0
1661,21225.29,24,31,0
1662,21227.34,14,37,0
1662,21229.07,17,35,0
1662,21230.46,20,36,0
1662,21232.08,22,34,0
1662,21235.06,23,35,0
1662,21236.35,24,32,0
1663,21238.71,14,37,0
1663,21241.60,17,35,0
1663,21243.71,20,31,0
1663,21245.61,22,34,0
1663,21248.57,23,34,0
1663,21249.83,24,31,0
1664,21251.61,14,39,0
1664,21253.80,17,38,0
1664,21255.97,20,32,0
1664,21257.32,22,33,0
1664,21259.70,23,34,0
1664,21261.80,24,33,0
1665,21262.88,14,37,0
1665,21265.75,17,35,0
1665,21267.74,20,31,0
1665,21269.44,22,33,0
1665,21272.25,23,33,0
1665,21273.91,24,30,0
1666,21275.39,14,37,0
1666,21276.83,17,34,0
1666,21279.35,20,34,0
1666,21281.88,22,33,0
1666,21284.08,23,34,0
1666,21286.88,24,30,0
1667,21288.60,14,41,0
1667,21290.74,17,35,0
1667,21292.35,20,31,0
1667,21294.12,22,31,0
1667,21296.27,23,33,0
1667,21299.13,24,31,0
1668,21301.83,14,38,0
1668,21303.81,17,38,0
1668,21305.75,20,31,0
1668,21306.87,22,33,0
1668,21308.78,23,35,0
1668,21311.25,24,32,0
1669,21312.63,14,41,0
1669,21314.93,17,36,0
1669,21317.15,20,31,0
1669,21318.82,22,33,0
1669,21321.18,23,35,0
1669,21322.89,24,32,0
1670,21324.17,14,39,0
1670,21326.03,17,34,0
1670,21328.35,20,32,0
1670,21329.74,22,33,0
1670,21332.69,23,33,0
1670,21334.85,24,32,0
1671,21337.03,14,37,0
1671,21338.26,17,35,0
1671,21340.87,20,31,0
1671,21341.98,22,33,0
1671,21343.40,23,31,0
1671,21345.62,24,30,0
1672,21347.02,14,38,0
1672,21349.05,17,38,0
1672,21351.23,20,30,0
1672,21352.53,22,33,0
1672,21354.78,23,32,0
1672,21357.56,24,29,0
1673,21359.22,14,38,0
1673,21360.81,17,38,0
1673,21363.19,20,34,0
1673,21364.74,22,34,0
1673,21366.94,23,33,0
1673,21368.38,24,33,0
1674,21371.11,14,38,0
1674,21373.15,17,34,0
1674,21374.42,20,34,0
1674,21377.05,22,33,0
1674,21378.29,23,31,0
1674,21379.73,24,30,0
1675,21381.73,14,38,0
1675,21383.78,17,34,0
1675,21385.61,20,33,0
1675,21387.82,22,33,0
1675,21389.76,23,31,0
1675,21390.86,24,29,0
1676,21393.69,14,39,0
1676,21394.91,17,34,0
1676,21396.78,20,32,0
1676,21399.22,22,31,0
1676,21400.60,23,34,0
1676,21401.78,24,30,0
1677,21404.10,14,38,0
1677,21407.07,17,36,0
1677,21409.40,20,33,0
1677,21411.46,22,32,0
1677,21412.89,23,33,0
1677,21414.97,24,30,0
1678,21416.63,14,38,0
1678,21419.28,17,35,0
1678,21420.33,20,32,0
1678,21422.66,22,33,0
1678,21424.81,23,33,0
1678,21425.93,24,32,0
1679,21427.69,14,38,0
1679,21429.69,17,36,0
1679,21431.91,20,30,0
1679,21434.54,22,33,0
1679,21435.87,23,31,0
1679,21438.05,24,31,0
1680,21439.49,14,38,0
1680,21441.88,17,35,0
1680,21444.12,20,33,0
1680,21445.20,22,32,0
1680,21447.53,23,34,0
1680,21449.50,24,30,0
1681,21452.46,14,36,0
1681,21454.44,17,35,0
1681,21456.22,20,33,0
1681,21458.04,22,33,0
1681,21461.01,23,32,0
1681,21462.16,24,30,0
1682,21463.89,14,39,0
1682,21465.05,17,35,0
1682,21466.94,20,31,0
1682,21468.15,22,33,0
1682,21470.00,23,33,0
1682,21472.41,24,29,0
1683,21473.89,14,38,0
1683,21476.25,17,34,0
1683,21478.89,20,34,0
1683,21481.16,22,32,0
1683,21482.75,23,34,0
1683,21483.87,24,29,0
1684,21485.96,14,37,0
1684,21487.64,17,34,0
1684,21490.03,20,31,0
1684,21491.67,22,31,0
1684,21494.56,23,34,0
1684,21497.48,24,30,0
1685,21500.23,14,40,0
1685,21501.50,17,38,0
1685,21503.32,20,35,0
1685,21505.37,22,32,0
1685,21507.51,23,34,0
1685,21509.23,24,31,0
1686,21512.19,14,37,0
1686,21514.49,17,35,0
1686,21515.51,20,31,0
1686,21517.19,22,33,0
1686,21519.12,23,35,0
1686,21522.11,24,31,0
1687,21524.71,14,38,0
1687,21526.22,17,34,0
1687,21529.21,20,35,0
1687,21531.94,22,32,0
1687,21533.49,23,33,0
1687,21534.77,24,32,0
1688,21537.66,14,38,0
1688,21540.50,17,35,0
1688,21543.05,20,33,0
1688,21545.16,22,35,0
1688,21547.97,23,32,0
1688,21548.98,24,29,0
1689,21550.06,14,36,0
1689,21552.16,17,34,0
1689,21554.52,20,31,0
1689,21556.16,22,41,0
1689,21558.54,23,32,0
1689,21560.25,24,29,0
1690,21563.16,14,38,0
1690,21564.72,17,36,0
1690,21566.78,20,32,0
1690,21569.20,22,34,0
1690,21571.21,23,33,0
1690,21572.76,24,29,0
1691,21573.77,14,37,0
1691,21575.71,17,36,0
1691,21577.74,20,34,0
1691,21580.08,22,33,0
1691,21581.43,23,35,0
1691,21583.79,24,29,0
1692,21585.95,14,37,0
1692,21588.44,17,34,0
1692,21589.49,20,31,0
1692,21591.49,22,34,0
1692,21593.22,23,33,0
1692,21594.34,24,29,0
1693,21597.21,14,37,0
1693,21598.34,17,34,0
1693,21599.86,20,34,0
1693,21601.60,22,34,0
1693,21602.63,23,34,0
1693,21605.18,24,30,0
1694,21606.94,14,37,0
1694,21608.91,17,36,0
1694,21609.95,20,30,0
1694,21612.33,22,33,0
1694,21614.37,23,42,0
1694,21617.03,24,31,0
1695,21620.03,14,41,0
1695,21621.92,17,34,0
1695,21623.25,20,35,0
1695,21624.52,22,33,0
1695,21627.52,23,31,0
1695,21630.00,24,30,0
1696,21632.74,14,38,0
1696,21635.15,17,34,0
1696,21637.61,20,32,0
1696,21639.63,22,33,0
1696,21642.53,23,33,0
1696,21644.50,24,31,0
1697,21646.16,14,40,0
1697,21647.45,17,35,0
1697,21648.71,20,32,0
1697,21649.82,22,31,0
1697,21652.45,23,41,0
1697,21655.03,24,31,0
1698,21657.57,14,38,0
1698,21658.67,17,35,0
1698,21660.22,20,36,0
1698,21661.42,22,33,0
1698,21663.46,23,35,0
1698,21665.41,24,29,0
1699,21667.58,14,39,0
1699,21669.42,17,34,0
1699,21671.22,20,34,0
1699,21673.09,22,33,0
1699,21674.42,23,33,0
1699,21676.47,24,30,0
1700,21679.31,14,40,0
1700,21680.77,17,35,0
1700,21683.65,20,35,0
1700,21685.45,22,33,0
1700,21688.19,23,33,0
1700,21690.91,24,29,0
1701,21693.66,14,38,0
1701,21695.40,17,36,0
1701,21698.10,20,34,0
1701,21700.58,22,33,0
1701,21702.08,23,34,0
1701,21704.10,24,29,0
1702,21705.80,14,38,0
1702,21707.88,17,36,0
1702,21710.39,20,31,0
1702,21713.36,22,34,0
1702,21715.68,23,30,0
1702,21717.97,24,30,0
1703,21720.88,14,38,0
1703,21722.42,17,35,0
1703,21724.04,20,36,0
1703,21725.45,22,34,0
1703,21727.35,23,33,0
1703,21730.32,24,32,0
1704,21731.77,14,41,0
1704,21734.57,17,34,0
1704,21737.02,20,32,0
1704,21738.62,22,34,0
1704,21741.03,23,32,0
1704,21742.54,24,29,0
1705,21745.19,14,38,0
1705,21746.79,17,35,0
1705,21749.76,20,34,0
1705,21751.96,22,34,0
1705,21754.89,23,30,0
1705,21756.93,24,31,0
1706,21759.78,14,41,0
1706,21760.78,17,34,0
1706,21763.77,20,36,0
1706,21765.67,22,34,0
1706,21767.59,23,32,0
1706,21769.20,24,30,0
1707,21771.22,14,37,0
1707,21773.19,17,36,0
1707,21775.62,20,35,0
1707,21776.99,22,33,0
1707,21778.36,23,33,0
1707,21779.44,24,30,0
1708,21781.44,14,39,0
1708,21784.05,17,35,0
1708,21785.66,20,33,0
1708,21787.43,22,34,0
1708,21789.53,23,32,0
1708,21792.17,24,31,0
1709,21794.87,14,42,0
1709,21796.63,17,36,0
1709,21799.32,20,36,0
1709,21801.34,22,33,0
1709,21803.71,23,34,0
1709,21805.69,24,32,0
1710,21808.34,14,38,0
1710,21809.60,17,36,0
1710,21810.85,20,33,0
1710,21812.57,22,32,0
1710,21813.61,23,32,0
1710,21815.89,24,29,0
1711,21818.82,14,39,0
1711,21820.82,17,36,0
1711,21822.47,20,33,0
1711,21824.22,22,33,0
1711,21825.92,23,31,0
1711,21828.19,24,30,0
1712,21830.05,14,37,0
1712,21831.48,17,35,0
1712,21833.15,20,35,0
1712,21835.92,22,34,0
1712,21838.83,23,30,0
1712,21841.33,24,30,0
1713,21843.41,14,39,0
1713,21846.06,17,38,0
1713,21848.67,20,33,0
1713,21851.57,22,33,0
1713,21852.76,23,33,0
1713,21854.02,24,30,0
1714,21855.70,14,39,0
1714,21858.02,17,35,0
1714,21860.68,20,33,0
1714,21861.89,22,34,0
1714,21864.50,23,33,0
1714,21865.64,24,29,0
1715,21867.20,14,38,0
1715,21869.21,17,35,0
1715,21870.70,20,33,0
1715,21873.34,22,29,0
1715,21874.49,23,31,0
1715,21877.19,24,29,0
1716,21878.22,14,41,0
1716,21879.77,17,34,0
1716,21882.17,20,32,0
1716,21884.05,22,33,0
1716,21885.26,23,31,0
1716,21887.91,24,30,0
1717,21890.07,14,38,0
1717,21892.85,17,34,0
1717,21894.69,20,32,0
1717,21895.81,22,35,0
1717,21897.26,23,30,0
1717,21898.53,24,31,0
1718,21900.46,14,39,0
1718,21903.03,17,36,0
1718,21905.12,20,32,0
1718,21906.43,22,30,0
1718,21907.93,23,33,0
1718,21910.32,24,31,0
1719,21913.03,14,42,0
1719,21914.70,17,36,0
1719,21916.16,20,33,0
1719,21918.32,22,34,0
1719,21919.72,23,32,0
1719,21921.66,24,29,0
1720,21923.40,14,42,0
1720,21925.62,17,34,0
1720,21928.52,20,34,0
1720,21930.23,22,32,0
1720,21932.21,23,33,0
1720,21933.90,24,31,0
1721,21936.61,14,38,0
1721,21938.83,17,35,0
1721,21940.92,20,31,0
1721,21942.55,22,32,0
1721,21943.58,23,33,0
1721,21944.90,24,34,0
1722,21946.47,14,39,0
1722,21947.95,17,36,0
1722,21949.38,20,32,0
1722,21951.00,22,30,0
1722,21952.75,23,34,0
1722,21954.90,24,28,0
1723,21956.94,14,38,0
1723,21959.14,17,34,0
1723,21961.75,20,34,0
1723,21963.53,22,31,0
1723,21966.01,23,32,0
1723,21967.36,24,27,0
1724,21968.61,14,36,0
1724,21970.73,17,34,0
1724,21973.23,20,35,0
1724,21974.64,22,32,0
1724,21975.73,23,32,0
1724,21977.64,24,27,0
1725,21979.87,14,37,0
1725,21981.75,17,34,0
1725,21983.01,20,34,0
1725,21985.36,22,33,0
1725,21987.67,23,33,0
1725,21990.25,24,28,0
1726,21991.58,14,37,0
1726,21993.97,17,36,0
1726,21996.60,20,32,0
1726,21999.13,22,33,0
1726,22001.49,23,31,0
1726,22003.77,24,29,0
1727,22004.81,14,39,0
1727,22006.79,17,36,0
1727,22007.86,20,32,0
1727,22009.43,22,34,0
1727,22012.19,23,32,0
1727,22014.63,24,27,0
1728,22017.16,14,36,0
1728,22019.04,17,36,0
1728,22021.84,20,32,0
1728,22022.94,22,34,0
1728,22025.47,23,32,0
1728,22027.05,24,29,0
1729,22028.52,14,39,0
1729,22031.36,17,35,0
1729,22032.45,20,34,0
1729,22034.87,22,30,0
1729,22036.83,23,33,0
1729,22039.50,24,30,0
1730,22041.40,14,36,0
1730,22044.35,17,36,0
1730,22045.84,20,33,0
1730,22048.13,22,31,0
1730,22050.02,23,33,0
1730,22052.11,24,29,0
1731,22055.06,14,38,0
1731,22057.56,17,36,0
1731,22059.29,20,34,0
1731,22061.29,22,34,0
1731,22062.53,23,34,0
1731,22064.01,24,30,0
1732,22065.13,14,37,0
1732,22066.80,17,35,0
1732,22068.39,20,34,0
1732,22069.44,22,34,0
1732,22071.00,23,32,0
1732,22072.01,24,28,0
1733,22073.61,14,40,0
1733,22075.14,17,37,0
1733,22076.18,20,34,0
1733,22078.45,22,35,0
1733,22080.82,23,32,0
1733,22083.32,24,28,0
1734,22084.57,14,38,0
1734,22087.56,17,36,0
1734,22089.16,20,32,0
1734,22090.67,22,32,0
1734,22093.43,23,33,0
1734,22095.78,24,32,0
1735,22097.86,14,39,0
1735,22100.23,17,34,0
1735,22101.40,20,33,0
1735,22102.52,22,33,0
1735,22103.56,23,34,0
1735,22105.72,24,29,0
1736,22106.74,14,38,0
1736,22108.72,17,35,0
1736,22109.94,20,32,0
1736,22111.00,22,35,0
1736,22113.94,23,41,0
1736,22116.84,24,30,0
1737,22119.70,14,36,0
1737,22121.78,17,35,0
1737,22123.94,20,35,0
1737,22126.67,22,33,0
1737,22129.50,23,33,0
1737,22131.36,24,32,0
1738,22133.48,14,38,0
1738,22135.79,17,35,0
1738,22138.69,20,35,0
1738,22140.66,22,35,0
1738,22142.57,23,34,0
1738,22143.72,24,27,0
1739,22146.17,14,40,0
1739,22147.35,17,36,0
1739,22149.77,20,32,0
1739,22152.06,22,32,0
1739,22153.59,23,31,0
1739,22155.42,24,28,0
1740,22156.67,14,42,0
1740,22158.40,17,36,0
1740,22159.53,20,34,0
1740,22161.98,22,33,0
1740,22164.92,23,33,0
1740,22166.92,24,27,0
1741,22169.74,14,37,0
1741,22170.81,17,34,0
1741,22171.87,20,33,0
1741,22173.72,22,30,0
1741,22176.20,23,35,0
1741,22178.12,24,27,0
1742,22180.42,14,37,0
1742,22182.22,17,36,0
1742,22185.00,20,31,0
1742,22187.54,22,33,0
1742,22188.92,23,35,0
1742,22190.21,24,28,0
1743,22192.94,14,38,0
1743,22194.98,17,34,0
1743,22197.58,20,34,0
1743,22199.68,22,35,0
1743,22201.31,23,33,0
1743,22202.86,24,28,0
1744,22204.03,14,38,0
1744,22205.06,17,34,0
1744,22207.87,20,31,0
1744,22210.79,22,34,0
1744,22211.88,23,34,0
1744,22213.49,24,27,0
1745,22215.43,14,37,0
1745,22217.02,17,35,0
1745,22218.10,20,31,0
1745,22220.34,22,34,0
1745,22222.65,23,33,0
1745,22224.39,24,30,0
1746,22226.45,14,38,0
1746,22228.73,17,34,0
1746,22230.36,20,32,0
1746,22233.34,22,33,0
1746,22235.04,23,31,0
1746,22236.34,24,29,0
1747,22239.29,14,37,0
1747,22240.34,17,36,0
1747,22243.34,20,35,0
1747,22245.22,22,33,0
1747,22247.25,23,32,0
1747,22249.38,24,28,0
1748,22251.39,14,39,0
1748,22253.23,17,34,0
1748,22254.59,20,31,0
1748,22256.56,22,34,0
1748,22258.74,23,33,0
1748,22260.58,24,29,0
1749,22263.29,14,42,0
1749,22265.82,17,36,0
1749,22267.76,20,32,0
1749,22270.72,22,35,0
1749,22272.94,23,33,0
1749,22274.73,24,30,0
1750,22275.96,14,39,0
1750,22278.76,17,36,0
1750,22280.97,20,30,0
1750,22282.73,22,33,0
1750,22285.35,23,32,0
1750,22286.65,24,29,0
1751,22288.38,14,41,0
1751,22289.73,17,35,0
1751,22290.76,20,32,0
1751,22292.74,22,31,0
1751,22294.59,23,35,0
1751,22296.30,24,29,0
1752,22298.73,14,40,0
1752,22300.00,17,36,0
1752,22301.19,20,35,0
1752,22302.86,22,33,0
1752,22305.28,23,31,0
1752,22306.97,24,28,0
1753,22308.60,14,40,0
1753,22310.57,17,36,0
1753,22312.23,20,32,0
1753,22314.56,22,33,0
1753,22315.58,23,33,0
1753,22317.69,24,28,0
1754,22319.96,14,40,0
1754,22321.21,17,34,0
1754,22322.37,20,33,0
1754,22323.73,22,31,0
1754,22325.78,23,34,0
1754,22327.69,24,27,0
1755,22330.68,14,37,0
1755,22331.82,17,35,0
1755,22333.63,20,33,0
1755,22334.67,22,34,0
1755,22335.73,23,33,0
1755,22338.51,24,27,0
1756,22340.23,14,37,0
1756,22342.89,17,35,0
1756,22344.62,20,31,0
1756,22346.87,22,33,0
1756,22349.73,23,30,0
1756,22352.35,24,28,0
1757,22354.12,14,39,0
1757,22355.21,17,34,0
1757,22356.50,20,34,0
1757,22357.58,22,32,0
1757,22359.90,23,33,0
1757,22361.80,24,29,0
1758,22363.49,14,40,0
1758,22366.10,17,34,0
1758,22367.58,20,46,0
1758,22370.30,22,31,0
1758,22372.42,23,33,0
1758,22375.01,24,28,0
1759,22377.92,14,38,0
1759,22380.00,17,36,0
1759,22381.92,20,32,0
1759,22383.96,22,33,0
1759,22385.05,23,33,0
1759,22387.28,24,28,0
1760,22390.01,14,40,0
1760,22392.08,17,34,0
1760,22394.58,20,34,0
1760,22397.31,22,33,0
1760,22400.09,23,33,0
1760,22401.89,24,29,0
1761,22403.94,14,37,0
1761,22405.28,17,35,0
1761,22407.51,20,33,0
1761,22410.41,22,32,0
1761,22412.74,23,33,0
1761,22414.07,24,30,0
1762,22415.16,14,41,0
1762,22416.18,17,35,0
1762,22417.93,20,32,0
1762,22420.63,22,31,0
1762,22422.00,23,34,0
1762,22424.73,24,28,0
1763,22427.38,14,38,0
1763,22429.39,17,35,0
1763,22431.06,20,32,0
1763,22433.26,22,32,0
1763,22436.02,23,32,0
1763,22438.12,24,29,0
1764,22440.52,14,37,0
1764,22441.92,17,36,0
1764,22444.15,20,34,0
1764,22445.53,22,31,0
1764,22447.87,23,33,0
1764,22450.37,24,27,0
1765,22453.03,14,37,0
1765,22454.73,17,35,0
1765,22457.72,20,34,0
1765,22459.34,22,32,0
1765,22462.30,23,33,0
1765,22465.29,24,28,0
1766,22467.93,14,37,0
1766,22470.43,17,34,0
1766,22471.96,20,32,0
1766,22474.07,22,34,0
1766,22476.25,23,33,0
1766,22477.38,24,30,0
1767,22478.99,14,38,0
1767,22480.07,17,36,0
1767,22482.50,20,34,0
1767,22484.37,22,32,0
1767,22486.30,23,35,0
1767,22488.40,24,30,0
1768,22490.91,14,39,0
1768,22493.62,17,35,0
1768,22495.07,20,33,0
1768,22498.06,22,32,0
1768,22500.78,23,35,0
1768,22502.42,24,29,0
1769,22504.09,14,39,0
1769,22506.01,17,35,0
1769,22507.71,20,32,0
1769,22509.60,22,31,0
1769,22511.92,23,34,0
1769,22513.32,24,30,0
1770,22515.33,14,39,0
1770,22516.89,17,35,0
1770,22518.87,20,32,0
1770,22520.71,22,32,0
1770,22522.69,23,33,0
1770,22525.58,24,28,0
1771,22526.76,14,37,0
1771,22529.44,17,35,0
1771,22531.14,20,33,0
1771,22532.58,22,29,0
1771,22534.36,23,34,0
1771,22536.45,24,29,0
1772,22538.57,14,39,0
1772,22539.79,17,34,0
1772,22541.57,20,34,0
1772,22543.98,22,34,0
1772,22546.40,23,35,0
1772,22549.26,24,28,0
1773,22550.85,14,40,0
1773,22552.93,17,35,0
1773,22554.02,20,34,0
1773,22555.08,22,32,0
1773,22556.32,23,34,0
1773,22557.71,24,28,0
1774,22559.78,14,39,0
1774,22561.59,17,34,0
1774,22564.13,20,32,0
1774,22566.05,22,33,0
1774,22567.80,23,34,0
1774,22570.72,24,29,0
1775,22573.29,14,37,0
1775,22575.19,17,34,0
1775,22577.38,20,35,0
1775,22579.92,22,31,0
1775,22582.75,23,35,0
1775,22585.54,24,29,0
1776,22587.22,14,37,0
1776,22588.48,17,34,0
1776,22589.69,20,32,0
1776,22592.31,22,31,0
1776,22594.94,23,32,0
1776,22597.67,24,30,0
1777,22600.27,14,37,0
1777,22602.77,17,35,0
1777,22604.89,20,34,0
1777,22607.08,22,33,0
1777,22608.89,23,34,0
1777,22610.00,24,28,0
1778,22612.68,14,37,0
1778,22615.66,17,35,0
1778,22617.83,20,34,0
1778,22619.82,22,33,0
1778,22621.74,23,33,0
1778,22624.65,24,28,0
1779,22626.29,14,35,0
1779,22629.01,17,34,0
1779,22630.56,20,32,0
1779,22633.10,22,28,0
1779,22634.38,23,36,0
1779,22636.68,24,29,0
1780,22637.69,14,37,0
1780,22638.97,17,34,0
1780,22641.28,20,31,0
1780,22642.95,22,29,0
1780,22645.58,23,34,0
1780,22647.18,24,29,0
1781,22649.32,14,36,0
1781,22651.43,17,34,0
1781,22652.65,20,33,0
1781,22654.37,22,30,0
1781,22656.55,23,35,0
1781,22658.69,24,30,0
1782,22661.57,14,37,0
1782,22662.69,17,34,0
1782,22665.31,20,35,0
1782,22667.73,22,30,0
1782,22670.00,23,33,0
1782,22671.10,24,31,0
1783,22672.82,14,37,0
1783,22674.75,17,34,0
1783,22677.23,20,35,0
1783,22679.57,22,31,0
1783,22682.00,23,32,0
1783,22684.58,24,32,0
1784,22686.29,14,35,0
1784,22688.06,17,36,0
1784,22691.04,20,32,0
1784,22693.96,22,31,0
1784,22695.15,23,34,0
1784,22697.96,24,27,0
1785,22700.04,14,35,0
1785,22702.76,17,34,0
1785,22705.40,20,34,0
1785,22706.74,22,30,0
1785,22708.92,23,30,0
1785,22711.18,24,31,0
1786,22712.75,14,34,0
1786,22714.28,17,36,0
1786,22715.81,20,34,0
1786,22718.06,22,31,0
1786,22719.90,23,31,0
1786,22721.47,24,30,0
1787,22723.66,14,38,0
1787,22725.55,17,36,0
1787,22727.05,20,32,0
1787,22729.15,22,33,0
1787,22730.42,23,31,0
1787,22733.11,24,29,0
1788,22734.65,14,35,0
1788,22736.26,17,35,0
1788,22738.05,20,34,0
1788,22740.11,22,31,0
1788,22742.83,23,30,0
1788,22744.06,24,29,0
1789,22745.43,14,37,0
1789,22747.80,17,35,0
1789,22749.72,20,35,0
1789,22752.17,22,30,0
1789,22754.07,23,32,0
1789,22755.60,24,29,0
1790,22758.51,14,37,0
1790,22760.83,17,36,0
1790,22762.25,20,33,0
1790,22763.71,22,31,0
1790,22766.35,23,31,0
1790,22767.69,24,31,0
1791,22770.22,14,36,0
1791,22772.08,17,35,0
1791,22774.09,20,31,0
1791,22775.53,22,29,0
1791,22777.37,23,35,0
1791,22778.52,24,27,0
1792,22779.88,14,36,0
1792,22781.39,17,34,0
1792,22782.42,20,32,0
1792,22784.71,22,31,0
1792,22786.14,23,32,0
1792,22788.86,24,27,0
1793,22791.05,14,36,0
1793,22792.17,17,34,0
1793,22793.18,20,31,0
1793,22795.06,22,34,0
1793,22796.22,23,34,0
1793,22798.62,24,29,0
1794,22799.84,14,35,0
1794,22801.86,17,34,0
1794,22804.74,20,33,0
1794,22807.63,22,32,0
